# X    U     P    rho
8.155 0 101100 1.408
8.156 0 101100 1.408
8.157 0 101100 1.408
8.158 0 101100 1.408
8.159 0 101100 1.408
8.16 0 101100 1.408
8.161 0 101100 1.408
8.162 0 101100 1.408
8.163 0 101100 1.408
8.164 0 101100 1.408
8.165 0 101100 1.408
8.166 0 101100 1.408
8.167 0 101100 1.408
8.168 0 101100 1.408
8.169 0 101100 1.408
8.17 0 101100 1.408
8.171 0 101100 1.408
8.172 0 101100 1.408
8.173 0 101100 1.408
8.174 0 101100 1.408
8.175 0 101100 1.408
8.176 0 101100 1.408
8.177 0 101100 1.408
8.178 0 101100 1.408
8.179 0 101100 1.408
8.18 0 101100 1.408
8.181 0 101100 1.408
8.182 0 101100 1.408
8.183 0 101100 1.408
8.184 0 101100 1.408
8.185 0 101100 1.408
8.186 0 101100 1.408
8.187 0 101100 1.408
8.188 0 101100 1.408
8.189 0 101100 1.408
8.19 0 101100 1.408
8.191 0 101100 1.408
8.192 0 101100 1.408
8.193 0 101100 1.408
8.194 0 101100 1.408
8.195 0 101100 1.408
8.196 0 101100 1.408
8.197 0 101100 1.408
8.198 0 101100 1.408
8.199 0 101100 1.408
8.2 0 101100 1.408
8.201 0 101100 1.408
8.202 0 101100 1.408
8.203 0 101100 1.408
8.204 0 101100 1.408
8.205 0 101100 1.408
8.206 0 101100 1.408
8.207 0 101100 1.408
8.208 0 101100 1.408
8.209 0 101100 1.408
8.21 0 101100 1.408
8.211 0 101100 1.408
8.212 0 101100 1.408
8.213 0 101100 1.408
8.214 0 101100 1.408
8.215 0 101100 1.408
8.216 0 101100 1.408
8.217 0 101100 1.408
8.218 0 101100 1.408
8.219 0 101100 1.408
8.22 0 101100 1.408
8.221 0 101100 1.408
8.222 0 101100 1.408
8.223 0 101100 1.408
8.224 0 101100 1.408
8.225 0 101100 1.408
8.226 0 101100 1.408
8.227 0 101100 1.408
8.228 0 101100 1.408
8.229 0 101100 1.408
8.23 0 101100 1.408
8.231 0 101100 1.408
8.232 0 101100 1.408
8.233 0 101100 1.408
8.234 0 101100 1.408
8.235 0 101100 1.408
8.236 0 101100 1.408
8.237 0 101100 1.408
8.238 0 101100 1.408
8.239 0 101100 1.408
8.24 0 101100 1.408
8.241 0 101100 1.408
8.242 0 101100 1.408
8.243 0 101100 1.408
8.244 0 101100 1.408
8.245 0 101100 1.408
8.246 0 101100 1.408
8.247 0 101100 1.408
8.248 0 101100 1.408
8.249 0 101100 1.408
8.25 0 101100 1.408
8.251 0 101100 1.408
8.252 0 101100 1.408
8.253 0 101100 1.408
8.254 0 101100 1.408
8.255 0 101100 1.408
8.256 0 101100 1.408
8.257 0 101100 1.408
8.258 0 101100 1.408
8.259 0 101100 1.408
8.26 0 101100 1.408
8.261 0 101100 1.408
8.262 0 101100 1.408
8.263 0 101100 1.408
8.264 0 101100 1.408
8.265 0 101100 1.408
8.266 0 101100 1.408
8.267 0 101100 1.408
8.268 0 101100 1.408
8.269 0 101100 1.408
8.27 0 101100 1.408
8.271 0 101100 1.408
8.272 0 101100 1.408
8.273 0 101100 1.408
8.274 0 101100 1.408
8.275 0 101100 1.408
8.276 0 101100 1.408
8.277 0 101100 1.408
8.278 0 101100 1.408
8.279 0 101100 1.408
8.28 0 101100 1.408
8.281 0 101100 1.408
8.282 0 101100 1.408
8.283 0 101100 1.408
8.284 0 101100 1.408
8.285 0 101100 1.408
8.286 0 101100 1.408
8.287 0 101100 1.408
8.288 0 101100 1.408
8.289 0 101100 1.408
8.29 0 101100 1.408
8.291 0 101100 1.408
8.292 0 101100 1.408
8.293 0 101100 1.408
8.294 0 101100 1.408
8.295 0 101100 1.408
8.296 0 101100 1.408
8.297 0 101100 1.408
8.298 0 101100 1.408
8.299 0 101100 1.408
8.3 0 101100 1.408
8.301 0 101100 1.408
8.302 0 101100 1.408
8.303 0 101100 1.408
8.304 0 101100 1.408
8.305 0 101100 1.408
8.306 0 101100 1.408
8.307 0 101100 1.408
8.308 0 101100 1.408
8.309 0 101100 1.408
8.31 0 101100 1.408
8.311 0 101100 1.408
8.312 0 101100 1.408
8.313 0 101100 1.408
8.314 0 101100 1.408
8.315 0 101100 1.408
8.316 0 101100 1.408
8.317 0 101100 1.408
8.318 0 101100 1.408
8.319 0 101100 1.408
8.32 0 101100 1.408
8.321 0 101100 1.408
8.322 0 101100 1.408
8.323 0 101100 1.408
8.324 0 101100 1.408
8.325 0 101100 1.408
8.326 0 101100 1.408
8.327 0 101100 1.408
8.328 0 101100 1.408
8.329 0 101100 1.408
8.33 0 101100 1.408
8.331 0 101100 1.408
8.332 0 101100 1.408
8.333 0 101100 1.408
8.334 0 101100 1.408
8.335 0 101100 1.408
8.336 0 101100 1.408
8.337 0 101100 1.408
8.338 0 101100 1.408
8.339 0 101100 1.408
8.34 0 101100 1.408
8.341 0 101100 1.408
8.342 0 101100 1.408
8.343 0 101100 1.408
8.344 0 101100 1.408
8.345 0 101100 1.408
8.346 0 101100 1.408
8.347 0 101100 1.408
8.348 0 101100 1.408
8.349 0 101100 1.408
8.35 0 101100 1.408
8.351 0 101100 1.408
8.352 0 101100 1.408
8.353 0 101100 1.408
8.354 0 101100 1.408
8.355 0 101100 1.408
8.356 0 101100 1.408
8.357 0 101100 1.408
8.358 0 101100 1.408
8.359 0 101100 1.408
8.36 0 101100 1.408
8.361 0 101100 1.408
8.362 0 101100 1.408
8.363 0 101100 1.408
8.364 0 101100 1.408
8.365 0 101100 1.408
8.366 0 101100 1.408
8.367 0 101100 1.408
8.368 0 101100 1.408
8.369 0 101100 1.408
8.37 0 101100 1.408
8.371 0 101100 1.408
8.372 0 101100 1.408
8.373 0 101100 1.408
8.374 0 101100 1.408
8.375 0 101100 1.408
8.376 0 101100 1.408
8.377 0 101100 1.408
8.378 0 101100 1.408
8.379 0 101100 1.408
8.38 0 101100 1.408
8.381 0 101100 1.408
8.382 0 101100 1.408
8.383 0 101100 1.408
8.384 0 101100 1.408
8.385 0 101100 1.408
8.386 0 101100 1.408
8.387 0 101100 1.408
8.388 0 101100 1.408
8.389 0 101100 1.408
8.39 0 101100 1.408
8.391 0 101100 1.408
8.392 0 101100 1.408
8.393 0 101100 1.408
8.394 0 101100 1.408
8.395 0 101100 1.408
8.396 0 101100 1.408
8.397 0 101100 1.408
8.398 0 101100 1.408
8.399 0 101100 1.408
8.4 0 101100 1.408
8.401 0 101100 1.408
8.402 0 101100 1.408
8.403 0 101100 1.408
8.404 0 101100 1.408
8.405 0 101100 1.408
8.406 0 101100 1.408
8.407 0 101100 1.408
8.408 0 101100 1.408
8.409 0 101100 1.408
8.41 0 101100 1.408
8.411 0 101100 1.408
8.412 0 101100 1.408
8.413 0 101100 1.408
8.414 0 101100 1.408
8.415 0 101100 1.408
8.416 0 101100 1.408
8.417 0 101100 1.408
8.418 0 101100 1.408
8.419 0 101100 1.408
8.42 0 101100 1.408
8.421 0 101100 1.408
8.422 0 101100 1.408
8.423 0 101100 1.408
8.424 0 101100 1.408
8.425 0 101100 1.408
8.426 0 101100 1.408
8.427 0 101100 1.408
8.428 0 101100 1.408
8.429 0 101100 1.408
8.43 0 101100 1.408
8.431 0 101100 1.408
8.432 0 101100 1.408
8.433 0 101100 1.408
8.434 0 101100 1.408
8.435 0 101100 1.408
8.436 0 101100 1.408
8.437 0 101100 1.408
8.438 0 101100 1.408
8.439 0 101100 1.408
8.44 0 101100 1.408
8.441 0 101100 1.408
8.442 0 101100 1.408
8.443 0 101100 1.408
8.444 0 101100 1.408
8.445 0 101100 1.408
8.446 0 101100 1.408
8.447 0 101100 1.408
8.448 0 101100 1.408
8.449 0 101100 1.408
8.45 0 101100 1.408
8.451 0 101100 1.408
8.452 0 101100 1.408
8.453 0 101100 1.408
8.454 0 101100 1.408
8.455 0 101100 1.408
8.456 0 101100 1.408
8.457 0 101100 1.408
8.458 0 101100 1.408
8.459 0 101100 1.408
8.46 0 101100 1.408
8.461 0 101100 1.408
8.462 0 101100 1.408
8.463 0 101100 1.408
8.464 0 101100 1.408
8.465 0 101100 1.408
8.466 0 101100 1.408
8.467 0 101100 1.408
8.468 0 101100 1.408
8.469 0 101100 1.408
8.47 0 101100 1.408
8.471 0 101100 1.408
8.472 0 101100 1.408
8.473 0 101100 1.408
8.474 0 101100 1.408
8.475 0 101100 1.408
8.476 0 101100 1.408
8.477 0 101100 1.408
8.478 0 101100 1.408
8.479 0 101100 1.408
8.48 0 101100 1.408
8.481 0 101100 1.408
8.482 0 101100 1.408
8.483 0 101100 1.408
8.484 0 101100 1.408
8.485 0 101100 1.408
8.486 0 101100 1.408
8.487 0 101100 1.408
8.488 0 101100 1.408
8.489 0 101100 1.408
8.49 0 101100 1.408
8.491 0 101100 1.408
8.492 0 101100 1.408
8.493 0 101100 1.408
8.494 0 101100 1.408
8.495 0 101100 1.408
8.496 0 101100 1.408
8.497 0 101100 1.408
8.498 0 101100 1.408
8.499 0 101100 1.408
8.5 0 101100 1.408
8.501 0 101100 1.408
8.502 0 101100 1.408
8.503 0 101100 1.408
8.504 0 101100 1.408
8.505 0 101100 1.408
8.506 0 101100 1.408
8.507 0 101100 1.408
8.508 0 101100 1.408
8.509 0 101100 1.408
8.51 0 101100 1.408
8.511 0 101100 1.408
8.512 0 101100 1.408
8.513 0 101100 1.408
8.514 0 101100 1.408
8.515 0 101100 1.408
8.516 0 101100 1.408
8.517 0 101100 1.408
8.518 0 101100 1.408
8.519 0 101100 1.408
8.52 0 101100 1.408
8.521 0 101100 1.408
8.522 0 101100 1.408
8.523 0 101100 1.408
8.524 0 101100 1.408
8.525 0 101100 1.408
8.526 0 101100 1.408
8.527 0 101100 1.408
8.528 0 101100 1.408
8.529 0 101100 1.408
8.53 0 101100 1.408
8.531 0 101100 1.408
8.532 0 101100 1.408
8.533 0 101100 1.408
8.534 0 101100 1.408
8.535 0 101100 1.408
8.536 0 101100 1.408
8.537 0 101100 1.408
8.538 0 101100 1.408
8.539 0 101100 1.408
8.54 0 101100 1.408
8.541 0 101100 1.408
8.542 0 101100 1.408
8.543 0 101100 1.408
8.544 0 101100 1.408
8.545 0 101100 1.408
8.546 0 101100 1.408
8.547 0 101100 1.408
8.548 0 101100 1.408
8.549 0 101100 1.408
8.55 0 101100 1.408
8.551 0 101100 1.408
8.552 0 101100 1.408
8.553 0 101100 1.408
8.554 0 101100 1.408
8.555 0 101100 1.408
8.556 0 101100 1.408
8.557 0 101100 1.408
8.558 0 101100 1.408
8.559 0 101100 1.408
8.56 0 101100 1.408
8.561 0 101100 1.408
8.562 0 101100 1.408
8.563 0 101100 1.408
8.564 0 101100 1.408
8.565 0 101100 1.408
8.566 0 101100 1.408
8.567 0 101100 1.408
8.568 0 101100 1.408
8.569 0 101100 1.408
8.57 0 101100 1.408
8.571 0 101100 1.408
8.572 0 101100 1.408
8.573 0 101100 1.408
8.574 0 101100 1.408
8.575 0 101100 1.408
8.576 0 101100 1.408
8.577 0 101100 1.408
8.578 0 101100 1.408
8.579 0 101100 1.408
8.58 0 101100 1.408
8.581 0 101100 1.408
8.582 0 101100 1.408
8.583 0 101100 1.408
8.584 0 101100 1.408
8.585 0 101100 1.408
8.586 0 101100 1.408
8.587 0 101100 1.408
8.588 0 101100 1.408
8.589 0 101100 1.408
8.59 0 101100 1.408
8.591 0 101100 1.408
8.592 0 101100 1.408
8.593 0 101100 1.408
8.594 0 101100 1.408
8.595 0 101100 1.408
8.596 0 101100 1.408
8.597 0 101100 1.408
8.598 0 101100 1.408
8.599 0 101100 1.408
8.6 0 101100 1.408
8.601 0 101100 1.408
8.602 0 101100 1.408
8.603 0 101100 1.408
8.604 0 101100 1.408
8.605 0 101100 1.408
8.606 0 101100 1.408
8.607 0 101100 1.408
8.608 0 101100 1.408
8.609 0 101100 1.408
8.61 0 101100 1.408
8.611 0 101100 1.408
8.612 0 101100 1.408
8.613 0 101100 1.408
8.614 0 101100 1.408
8.615 0 101100 1.408
8.616 0 101100 1.408
8.617 0 101100 1.408
8.618 0 101100 1.408
8.619 0 101100 1.408
8.62 0 101100 1.408
8.621 0 101100 1.408
8.622 0 101100 1.408
8.623 0 101100 1.408
8.624 0 101100 1.408
8.625 0 101100 1.408
8.626 0 101100 1.408
8.627 0 101100 1.408
8.628 0 101100 1.408
8.629 0 101100 1.408
8.63 0 101100 1.408
8.631 0 101100 1.408
8.632 0 101100 1.408
8.633 0 101100 1.408
8.634 0 101100 1.408
8.635 0 101100 1.408
8.636 0 101100 1.408
8.637 0 101100 1.408
8.638 0 101100 1.408
8.639 0 101100 1.408
8.64 0 101100 1.408
8.641 0 101100 1.408
8.642 0 101100 1.408
8.643 0 101100 1.408
8.644 0 101100 1.408
8.645 0 101100 1.408
8.646 0 101100 1.408
8.647 0 101100 1.408
8.648 0 101100 1.408
8.649 0 101100 1.408
8.65 0 101100 1.408
8.651 0 101100 1.408
8.652 0 101100 1.408
8.653 0 101100 1.408
8.654 0 101100 1.408
8.655 0 101100 1.408
8.656 0 101100 1.408
8.657 0 101100 1.408
8.658 0 101100 1.408
8.659 0 101100 1.408
8.66 0 101100 1.408
8.661 0 101100 1.408
8.662 0 101100 1.408
8.663 0 101100 1.408
8.664 0 101100 1.408
8.665 0 101100 1.408
8.666 0 101100 1.408
8.667 0 101100 1.408
8.668 0 101100 1.408
8.669 0 101100 1.408
8.67 0 101100 1.408
8.671 0 101100 1.408
8.672 0 101100 1.408
8.673 0 101100 1.408
8.674 0 101100 1.408
8.675 0 101100 1.408
8.676 0 101100 1.408
8.677 0 101100 1.408
8.678 0 101100 1.408
8.679 0 101100 1.408
8.68 0 101100 1.408
8.681 0 101100 1.408
8.682 0 101100 1.408
8.683 0 101100 1.408
8.684 0 101100 1.408
8.685 0 101100 1.408
8.686 0 101100 1.408
8.687 0 101100 1.408
8.688 0 101100 1.408
8.689 0 101100 1.408
8.69 0 101100 1.408
8.691 0 101100 1.408
8.692 0 101100 1.408
8.693 0 101100 1.408
8.694 0 101100 1.408
8.695 0 101100 1.408
8.696 0 101100 1.408
8.697 0 101100 1.408
8.698 0 101100 1.408
8.699 0 101100 1.408
8.7 0 101100 1.408
8.701 0 101100 1.408
8.702 0 101100 1.408
8.703 0 101100 1.408
8.704 0 101100 1.408
8.705 0 101100 1.408
8.706 0 101100 1.408
8.707 0 101100 1.408
8.708 0 101100 1.408
8.709 0 101100 1.408
8.71 0 101100 1.408
8.711 0 101100 1.408
8.712 0 101100 1.408
8.713 0 101100 1.408
8.714 0 101100 1.408
8.715 0 101100 1.408
8.716 0 101100 1.408
8.717 0 101100 1.408
8.718 0 101100 1.408
8.719 0 101100 1.408
8.72 0 101100 1.408
8.721 0 101100 1.408
8.722 0 101100 1.408
8.723 0 101100 1.408
8.724 0 101100 1.408
8.725 0 101100 1.408
8.726 0 101100 1.408
8.727 0 101100 1.408
8.728 0 101100 1.408
8.729 0 101100 1.408
8.73 0 101100 1.408
8.731 0 101100 1.408
8.732 0 101100 1.408
8.733 0 101100 1.408
8.734 0 101100 1.408
8.735 0 101100 1.408
8.736 0 101100 1.408
8.737 0 101100 1.408
8.738 0 101100 1.408
8.739 0 101100 1.408
8.74 0 101100 1.408
8.741 0 101100 1.408
8.742 0 101100 1.408
8.743 0 101100 1.408
8.744 0 101100 1.408
8.745 0 101100 1.408
8.746 0 101100 1.408
8.747 0 101100 1.408
8.748 0 101100 1.408
8.749 0 101100 1.408
8.75 0 101100 1.408
8.751 0 101100 1.408
8.752 0 101100 1.408
8.753 0 101100 1.408
8.754 0 101100 1.408
8.755 0 101100 1.408
8.756 0 101100 1.408
8.757 0 101100 1.408
8.758 0 101100 1.408
8.759 0 101100 1.408
8.76 0 101100 1.408
8.761 0 101100 1.408
8.762 0 101100 1.408
8.763 0 101100 1.408
8.764 0 101100 1.408
8.765 0 101100 1.408
8.766 0 101100 1.408
8.767 0 101100 1.408
8.768 0 101100 1.408
8.769 0 101100 1.408
8.77 0 101100 1.408
8.771 0 101100 1.408
8.772 0 101100 1.408
8.773 0 101100 1.408
8.774 0 101100 1.408
8.775 0 101100 1.408
8.776 0 101100 1.408
8.777 0 101100 1.408
8.778 0 101100 1.408
8.779 0 101100 1.408
8.78 0 101100 1.408
8.781 0 101100 1.408
8.782 0 101100 1.408
8.783 0 101100 1.408
8.784 0 101100 1.408
8.785 0 101100 1.408
8.786 0 101100 1.408
8.787 0 101100 1.408
8.788 0 101100 1.408
8.789 0 101100 1.408
8.79 0 101100 1.408
8.791 0 101100 1.408
8.792 0 101100 1.408
8.793 0 101100 1.408
8.794 0 101100 1.408
8.795 0 101100 1.408
8.796 0 101100 1.408
8.797 0 101100 1.408
8.798 0 101100 1.408
8.799 0 101100 1.408
8.8 0 101100 1.408
8.801 0 101100 1.408
8.802 0 101100 1.408
8.803 0 101100 1.408
8.804 0 101100 1.408
8.805 0 101100 1.408
8.806 0 101100 1.408
8.807 0 101100 1.408
8.808 0 101100 1.408
8.809 0 101100 1.408
8.81 0 101100 1.408
8.811 0 101100 1.408
8.812 0 101100 1.408
8.813 0 101100 1.408
8.814 0 101100 1.408
8.815 0 101100 1.408
8.816 0 101100 1.408
8.817 0 101100 1.408
8.818 0 101100 1.408
8.819 0 101100 1.408
8.82 0 101100 1.408
8.821 0 101100 1.408
8.822 0 101100 1.408
8.823 0 101100 1.408
8.824 0 101100 1.408
8.825 0 101100 1.408
8.826 0 101100 1.408
8.827 0 101100 1.408
8.828 0 101100 1.408
8.829 0 101100 1.408
8.83 0 101100 1.408
8.831 0 101100 1.408
8.832 0 101100 1.408
8.833 0 101100 1.408
8.834 0 101100 1.408
8.835 0 101100 1.408
8.836 0 101100 1.408
8.837 0 101100 1.408
8.838 0 101100 1.408
8.839 0 101100 1.408
8.84 0 101100 1.408
8.841 0 101100 1.408
8.842 0 101100 1.408
8.843 0 101100 1.408
8.844 0 101100 1.408
8.845 0 101100 1.408
8.846 0 101100 1.408
8.847 0 101100 1.408
8.848 0 101100 1.408
8.849 0 101100 1.408
8.85 0 101100 1.408
8.851 0 101100 1.408
8.852 0 101100 1.408
8.853 0 101100 1.408
8.854 0 101100 1.408
8.855 0 101100 1.408
8.856 0 101100 1.408
8.857 0 101100 1.408
8.858 0 101100 1.408
8.859 0 101100 1.408
8.86 0 101100 1.408
8.861 0 101100 1.408
8.862 0 101100 1.408
8.863 0 101100 1.408
8.864 0 101100 1.408
8.865 0 101100 1.408
8.866 0 101100 1.408
8.867 0 101100 1.408
8.868 0 101100 1.408
8.869 0 101100 1.408
8.87 0 101100 1.408
8.871 0 101100 1.408
8.872 0 101100 1.408
8.873 0 101100 1.408
8.874 0 101100 1.408
8.875 0 101100 1.408
8.876 0 101100 1.408
8.877 0 101100 1.408
8.878 0 101100 1.408
8.879 0 101100 1.408
8.88 0 101100 1.408
8.881 0 101100 1.408
8.882 0 101100 1.408
8.883 0 101100 1.408
8.884 0 101100 1.408
8.885 0 101100 1.408
8.886 0 101100 1.408
8.887 0 101100 1.408
8.888 0 101100 1.408
8.889 0 101100 1.408
8.89 0 101100 1.408
8.891 0 101100 1.408
8.892 0 101100 1.408
8.893 0 101100 1.408
8.894 0 101100 1.408
8.895 0 101100 1.408
8.896 0 101100 1.408
8.897 0 101100 1.408
8.898 0 101100 1.408
8.899 0 101100 1.408
8.9 0 101100 1.408
8.901 0 101100 1.408
8.902 0 101100 1.408
8.903 0 101100 1.408
8.904 0 101100 1.408
8.905 0 101100 1.408
8.906 0 101100 1.408
8.907 0 101100 1.408
8.908 0 101100 1.408
8.909 0 101100 1.408
8.91 0 101100 1.408
8.911 0 101100 1.408
8.912 0 101100 1.408
8.913 0 101100 1.408
8.914 0 101100 1.408
8.915 0 101100 1.408
8.916 0 101100 1.408
8.917 0 101100 1.408
8.918 0 101100 1.408
8.919 0 101100 1.408
8.92 0 101100 1.408
8.921 0 101100 1.408
8.922 0 101100 1.408
8.923 0 101100 1.408
8.924 0 101100 1.408
8.925 0 101100 1.408
8.926 0 101100 1.408
8.927 0 101100 1.408
8.928 0 101100 1.408
8.929 0 101100 1.408
8.93 0 101100 1.408
8.931 0 101100 1.408
8.932 0 101100 1.408
8.933 0 101100 1.408
8.934 0 101100 1.408
8.935 0 101100 1.408
8.936 0 101100 1.408
8.937 0 101100 1.408
8.938 0 101100 1.408
8.939 0 101100 1.408
8.94 0 101100 1.408
8.941 0 101100 1.408
8.942 0 101100 1.408
8.943 0 101100 1.408
8.944 0 101100 1.408
8.945 0 101100 1.408
8.946 0 101100 1.408
8.947 0 101100 1.408
8.948 0 101100 1.408
8.949 0 101100 1.408
8.95 0 101100 1.408
8.951 0 101100 1.408
8.952 0 101100 1.408
8.953 0 101100 1.408
8.954 0 101100 1.408
8.955 0 101100 1.408
8.956 0 101100 1.408
8.957 0 101100 1.408
8.958 0 101100 1.408
8.959 0 101100 1.408
8.96 0 101100 1.408
8.961 0 101100 1.408
8.962 0 101100 1.408
8.963 0 101100 1.408
8.964 0 101100 1.408
8.965 0 101100 1.408
8.966 0 101100 1.408
8.967 0 101100 1.408
8.968 0 101100 1.408
8.969 0 101100 1.408
8.97 0 101100 1.408
8.971 0 101100 1.408
8.972 0 101100 1.408
8.973 0 101100 1.408
8.974 0 101100 1.408
8.975 0 101100 1.408
8.976 0 101100 1.408
8.977 0 101100 1.408
8.978 0 101100 1.408
8.979 0 101100 1.408
8.98 0 101100 1.408
8.981 0 101100 1.408
8.982 0 101100 1.408
8.983 0 101100 1.408
8.984 0 101100 1.408
8.985 0 101100 1.408
8.986 0 101100 1.408
8.987 0 101100 1.408
8.988 0 101100 1.408
8.989 0 101100 1.408
8.99 0 101100 1.408
8.991 0 101100 1.408
8.992 0 101100 1.408
8.993 0 101100 1.408
8.994 0 101100 1.408
8.995 0 101100 1.408
8.996 0 101100 1.408
8.997 0 101100 1.408
8.998 0 101100 1.408
8.999 0 101100 1.408
9 0 101100 1.408
9.001 0 101100 1.408
9.002 0 101100 1.408
9.003 0 101100 1.408
9.004 0 101100 1.408
9.005 0 101100 1.408
9.006 0 101100 1.408
9.007 0 101100 1.408
9.008 0 101100 1.408
9.009 0 101100 1.408
9.01 0 101100 1.408
9.011 0 101100 1.408
9.012 0 101100 1.408
9.013 0 101100 1.408
9.014 0 101100 1.408
9.015 0 101100 1.408
9.016 0 101100 1.408
9.017 0 101100 1.408
9.018 0 101100 1.408
9.019 0 101100 1.408
9.02 0 101100 1.408
9.021 0 101100 1.408
9.022 0 101100 1.408
9.023 0 101100 1.408
9.024 0 101100 1.408
9.025 0 101100 1.408
9.026 0 101100 1.408
9.027 0 101100 1.408
9.028 0 101100 1.408
9.029 0 101100 1.408
9.03 0 101100 1.408
9.031 0 101100 1.408
9.032 0 101100 1.408
9.033 0 101100 1.408
9.034 0 101100 1.408
9.035 0 101100 1.408
9.036 0 101100 1.408
9.037 0 101100 1.408
9.038 0 101100 1.408
9.039 0 101100 1.408
9.04 0 101100 1.408
9.041 0 101100 1.408
9.042 0 101100 1.408
9.043 0 101100 1.408
9.044 0 101100 1.408
9.045 0 101100 1.408
9.046 0 101100 1.408
9.047 0 101100 1.408
9.048 0 101100 1.408
9.049 0 101100 1.408
9.05 0 101100 1.408
9.051 0 101100 1.408
9.052 0 101100 1.408
9.053 0 101100 1.408
9.054 0 101100 1.408
9.055 0 101100 1.408
9.056 0 101100 1.408
9.057 0 101100 1.408
9.058 0 101100 1.408
9.059 0 101100 1.408
9.06 0 101100 1.408
9.061 0 101100 1.408
9.062 0 101100 1.408
9.063 0 101100 1.408
9.064 0 101100 1.408
9.065 0 101100 1.408
9.066 0 101100 1.408
9.067 0 101100 1.408
9.068 0 101100 1.408
9.069 0 101100 1.408
9.07 0 101100 1.408
9.071 0 101100 1.408
9.072 0 101100 1.408
9.073 0 101100 1.408
9.074 0 101100 1.408
9.075 0 101100 1.408
9.076 0 101100 1.408
9.077 0 101100 1.408
9.078 0 101100 1.408
9.079 0 101100 1.408
9.08 0 101100 1.408
9.081 0 101100 1.408
9.082 0 101100 1.408
9.083 0 101100 1.408
9.084 0 101100 1.408
9.085 0 101100 1.408
9.086 0 101100 1.408
9.087 0 101100 1.408
9.088 0 101100 1.408
9.089 0 101100 1.408
9.09 0 101100 1.408
9.091 0 101100 1.408
9.092 0 101100 1.408
9.093 0 101100 1.408
9.094 0 101100 1.408
9.095 0 101100 1.408
9.096 0 101100 1.408
9.097 0 101100 1.408
9.098 0 101100 1.408
9.099 0 101100 1.408
9.1 0 101100 1.408
9.101 0 101100 1.408
9.102 0 101100 1.408
9.103 0 101100 1.408
9.104 0 101100 1.408
9.105 0 101100 1.408
9.106 0 101100 1.408
9.107 0 101100 1.408
9.108 0 101100 1.408
9.109 0 101100 1.408
9.11 0 101100 1.408
9.111 0 101100 1.408
9.112 0 101100 1.408
9.113 0 101100 1.408
9.114 0 101100 1.408
9.115 0 101100 1.408
9.116 0 101100 1.408
9.117 0 101100 1.408
